RegionName,RegionType,StateName,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020
"Columbus, NE",Msa,NE,181664,182345,182832,183260,183291,183615,184139,184916,185612,186201,187495,188962
"Brookings, SD",Msa,SD,202214,203107,203972,204868,204812,204728,204509,204811,205362,205857,206767,207443
"Kennett, MO",Msa,MO,,75273,75477,75738,75932,76017,76075,76134,76226,76135,76457,76687
"Beeville, TX",Msa,TX,128869,128817,128464,128222,128344,128634,128979,129315,129426,129018,129012,129019
"Miami, OK",Msa,OK,74801,74726,74848,74925,74941,74820,74642,74745,74830,75282,76010,76734
"Dayton, TN",Msa,TN,148031,148519,149525,150525,151487,152084,152073,151701,151291,151278,,155851
"Washington, IN",Msa,IN,142823,143123,143293,143410,143844,144040,144324,144427,144975,145669,147120,148389
"Camden, AR",Msa,AR,59343,59445,59664,59948,60050,60320,60705,61126,61338,61495,62068,61099
"Jackson, WY",Msa,WY,697511,700267,701444,700175,698544,697348,698791,700596,701819,707720,716875,727293
"Hastings, NE",Msa,NE,,138000,138207,138822,139188,139548,139905,140090,140394,140746,141965,142831
"Juneau, AK",Msa,AK,400896,401553,401983,402337,402600,402963,403354,404230,405275,406151,408738,411250
"Albert Lea, MN",Msa,MN,,,118550,118377,118872,119430,120123,120494,120873,121223,122044,123010
"Lewisburg, TN",Msa,TN,163734,164947,165975,167035,167644,169145,170063,,,,,
"Iron Mountain, MI",Msa,MI,120699,120546,120480,120739,120492,120033,119414,119552,119512,119677,120592,121961
"Lincoln, IL",Msa,IL,96217,96625,96999,97312,97248,97156,96866,96754,96823,97257,97967,98547
"Jesup, GA",Msa,GA,122914,123272,123692,124297,124674,124930,125079,124988,125061,125117,126039,126882
"Kirksville, MO",Msa,MO,121911,122314,122727,123236,123342,123468,123748,124031,124434,124710,125645,126153
"Alpena, MI",Msa,MI,103563,103486,103306,103134,102883,102666,102561,103041,103690,104672,106141,107562
"Silver City, NM",Msa,NM,137210,137714,137831,138135,138414,139097,139336,139783,140298,141313,142780,144242
"Indianola, MS",Msa,MS,63424,63388,64102,64938,65933,66146,66311,66101,65939,65906,66298,66714
"Elkins, WV",Msa,WV,107532,,,100852,100407,98098,95750,93556,93656,93876,94518,94875
"Las Vegas, NM",Msa,NM,156999,157178,157088,156447,155654,157472,158263,159162,159942,161841,164973,167113
"McPherson, KS",Msa,KS,159822,160025,160006,160057,160006,160272,160681,161518,161716,161961,162641,163867
"Sheridan, WY",Msa,WY,286570,287372,288313,289109,289417,289610,289782,290761,291691,293410,295877,298544
"Washington Court House, OH",Msa,OH,119439,119510,119500,119511,120188,121020,121967,122396,122816,123267,124764,126351
"Bennettsville, SC",Msa,SC,56426,56103,56440,56727,57665,58238,59096,59076,59076,59134,59730,60290
"Van Wert, OH",Msa,OH,104532,104573,104640,104833,105459,105967,106488,106540,106720,107123,,109894
"Merrill, WI",Msa,WI,135580,135533,135950,136311,136555,136595,136629,136827,136612,136699,137890,139744
"Ludington, MI",Msa,MI,147837,147942,148080,148202,148308,148257,148464,149046,150220,151325,,
"Middlesborough, KY",Msa,KY,56286,56324,56377,56411,56506,56716,57026,57535,57823,58269,58670,59193
"Crescent City, CA",Msa,CA,274479,274705,275086,275254,275376,275558,275994,276922,,270425,268214,
"North Vernon, IN",Msa,IN,129061,129372,129660,130017,130474,130731,130915,131163,131656,132247,133522,134799
"Hays, KS",Msa,KS,178438,179014,179464,180011,180399,180862,181323,182104,182075,181696,181591,182100
"Forrest City, AR",Msa,AR,52325,52484,52439,52650,52759,53345,53868,54079,54028,53545,53236,53168
"Fort Morgan, CO",Msa,CO,228170,228881,229748,230864,231649,232597,233355,234253,234966,235816,237391,239199
"Mineral Wells, TX",Msa,TX,137894,137720,137741,137339,137294,137132,137343,137442,137636,138072,139300,140536
"Breckenridge, CO",Msa,CO,660486,660278,659512,659544,661356,661351,660056,662137,666529,672368,676950,684976
"Bastrop, LA",Msa,LA,57723,57962,58341,58678,58779,58727,58720,58621,58610,58556,58799,58753
"Bainbridge, GA",Msa,GA,102632,103123,103601,104151,104472,104824,105060,105159,105426,105857,107039,108075
"Wauchula, FL",Msa,FL,117392,117170,116875,117031,117675,118357,118786,118970,119307,119798,120632,121436
"Hailey, ID",Msa,ID,505744,506667,507907,511121,514196,516984,520838,523558,526679,530597,538751,546656
"Great Bend, KS",Msa,KS,80991,80909,80920,80862,80503,80369,80352,80094,79852,79985,81018,81947
"Weatherford, OK",Msa,OK,119797,120086,120498,120735,120053,119128,118237,118530,118833,119226,119925,120776
"Watertown, SD",Msa,SD,203066,203358,203730,204443,204327,204425,204650,205009,206508,208506,211066,212506
"Thomaston, GA",Msa,GA,85835,86051,86504,86881,87144,87297,87568,87718,88087,88413,89524,90622
"Mountain Home, ID",Msa,ID,214133,215585,217184,218828,220314,221848,223430,224897,226196,227474,,233139
"Altus, OK",Msa,OK,69335,69398,69406,69410,69426,69478,68766,68147,67579,67826,68327,68697
"Uvalde, TX",Msa,TX,138887,138723,139059,139360,139873,140357,140633,140780,140728,140416,140688,140992
"Lexington, NE",Msa,NE,,140476,140907,141450,141656,141940,142149,142143,142121,142337,143529,144574
"Boone, IA",Msa,IA,146166,146515,146794,146582,146289,146120,146574,146827,147168,147441,148317,149191
"Toccoa, GA",Msa,GA,120910,121539,122184,122805,123379,123892,124557,124846,125202,125544,126744,128123
"Summerville, GA",Msa,GA,86265,86487,86915,87212,87370,87546,87955,88270,88535,88439,89396,90459
"Ottawa, KS",Msa,KS,141780,142124,142463,142762,143086,143439,143842,144593,145066,145590,146698,148154
"New Ulm, MN",Msa,MN,161576,161459,161448,161306,161699,162143,162736,163004,163131,163183,164635,166105
"Marshall, MN",Msa,MN,153610,153512,153329,153119,153573,154117,154707,154837,154874,154976,156320,157699
"La Grande, OR",Msa,OR,201336,201820,202412,202593,202359,202313,202442,203404,204395,205428,206844,208407
"Greensburg, IN",Msa,IN,155326,155582,155898,156180,156631,156934,157273,157490,157981,158693,160349,161871
"Mexico, MO",Msa,MO,101520,101882,102125,102350,102361,102505,102694,102818,102824,102878,103560,104661
"Moberly, MO",Msa,MO,97455,97880,98235,98640,98720,98843,98928,98915,99153,99531,100506,101595
"The Dalles, OR",Msa,OR,251042,251759,252395,253164,253528,254096,254754,256516,258374,260567,262815,264839
"Deming, NM",Msa,NM,109544,109311,109327,109909,110656,111184,111451,111764,112429,113493,114882,116084
"Fallon, NV",Msa,NV,248985,248891,248881,248684,250199,251723,253413,254140,254895,255742,257444,259346
"Fredericksburg, TX",Msa,TX,346594,346547,346640,346621,347624,348697,348959,349262,353362,358991,366085,369464
"Magnolia, AR",Msa,AR,89737,90348,90756,90874,90986,91231,91825,92010,92411,92583,93200,92844
"Campbellsville, KY",Msa,KY,109441,108328,107822,107255,107158,106897,106669,107079,107671,108346,108868,109537
"Connersville, IN",Msa,IN,83668,83807,83893,83955,84129,84071,84191,84337,84799,85430,86504,87701
"Dickinson, ND",Msa,ND,266912,267123,267726,268523,268404,267897,267219,266979,266868,266544,267834,268944
"Spearfish, SD",Msa,SD,254168,255403,256304,257304,256893,257003,257148,257974,258040,258095,258810,260162
"Heber, UT",Msa,UT,518998,521036,523073,525507,526324,527312,528163,531734,535459,539599,544996,550418
"Steamboat Springs, CO",Msa,CO,579448,580712,,,568649,,581296,588473,595502,608053,621155,635740
"Cordele, GA",Msa,GA,102828,102851,102809,103014,103151,103461,103737,103786,103689,103514,103943,104561
"Marshall, MO",Msa,MO,95361,96245,97045,97338,97797,98268,98677,98966,99545,100306,102337,103794
"Maryville, MO",Msa,MO,146993,147028,147355,147871,148330,148755,148837,148817,148576,149111,150049,151482
"Arkadelphia, AR",Msa,AR,91507,91978,92425,92788,92838,92746,92533,92294,92397,92519,93505,93327
"Liberal, KS",Msa,KS,123461,123237,123149,123096,123399,123693,124118,124467,124972,124603,124575,123331
"Levelland, TX",Msa,TX,120439,120270,119930,119643,119664,119803,120051,120088,120134,119966,120388,120895
"Wahpeton, ND",Msa,ND,142878,143163,143093,143335,143199,143093,142960,142686,142231,142309,143602,145386
"Mitchell, SD",Msa,SD,166659,167747,169013,170150,170247,170211,170098,170503,170823,171257,171996,172888
"Sterling, CO",Msa,CO,179423,179803,180242,180577,180962,181242,181597,182231,182954,183644,184929,186130
"Pampa, TX",Msa,TX,66494,66382,66341,66143,66165,66185,66228,66197,66210,66162,66241,66244
"Yankton, SD",Msa,SD,181720,182348,182649,183254,183032,183089,183194,183793,184591,185620,187083,188546
"Williston, ND",Msa,ND,278527,279368,280332,281795,282349,282223,281813,281108,279459,278529,279477,282085
"Oskaloosa, IA",Msa,IA,119824,119821,119760,120051,120234,120491,120728,120795,120945,121027,121640,122101
"Brookings, OR",Msa,OR,325937,326259,326790,327427,327820,328390,328953,330789,332740,335076,337914,340718
"Hood River, OR",Msa,OR,468965,469876,470692,471657,472681,473593,474769,476878,479517,482523,486236,489594
"Beatrice, NE",Msa,NE,111979,112238,112636,113026,113293,113565,113602,113471,113265,113337,114166,114962
"Borger, TX",Msa,TX,74009,73757,73440,73214,73218,73371,73497,73568,73534,73267,73168,73009
"Raymondville, TX",Msa,TX,71205,70926,70568,70239,70295,70424,70749,70767,70934,71032,71697,72177
"Elk City, OK",Msa,OK,113907,113871,113612,113275,113045,112643,112255,112064,112305,112398,112994,113641
"Grenada, MS",Msa,MS,,,,,,,,,,,,
"Dumas, TX",Msa,TX,131479,131214,131275,131086,131360,131295,131408,131399,131870,131822,132269,132518
"Helena, AR",Msa,AR,30537,30670,30733,30710,30640,30415,30359,30274,30340,30432,30670,30424
"Parsons, KS",Msa,KS,,,54725,54702,54793,54894,55152,55328,55425,55972,56834,57828
"Port Lavaca, TX",Msa,TX,148783,148553,148361,148264,148572,148907,149332,149478,149952,150161,151242,152059
"Worthington, MN",Msa,MN,137120,137162,137177,137334,137928,138483,139164,139633,140236,141083,142143,143145
"Pierre, SD",Msa,SD,214126,215110,216075,217155,217119,217001,216981,217500,218079,218615,219592,220465
"Evanston, WY",Msa,WY,208194,208436,208677,209000,208996,209111,209180,209825,210468,211087,212215,213300
"Jamestown, ND",Msa,ND,175318,175488,174799,174289,173233,173008,172654,172235,170810,169880,169814,170910
"Prineville, OR",Msa,OR,282780,283878,284754,285673,286317,287084,287804,289841,292349,295152,297871,300109
"Guymon, OK",Msa,OK,106381,106502,106630,106628,106641,104440,104695,105096,107690,107883,108574,108266
"Storm Lake, IA",Msa,IA,124652,124904,125260,125557,125830,126176,126523,126676,126734,127017,127957,128851
"Woodward, OK",Msa,OK,111152,111288,111378,111326,111246,109888,108530,107237,107271,107479,108526,109380
"Portales, NM",Msa,NM,102636,103026,102742,102798,102954,103179,103244,103369,103727,104209,105071,106068
"Hereford, TX",Msa,TX,96443,96706,97054,97686,97940,97892,97524,97921,98460,99444,100588,101896
"Othello, WA",Msa,WA,196114,196416,196533,196698,197597,198587,199849,200996,202244,203624,205681,207649
"Los Alamos, NM",Msa,NM,313690,315149,316551,317757,319278,321394,321313,321069,320534,322352,325545,328676
"Fitzgerald, GA",Msa,GA,,79849,79848,79829,79758,79743,79876,79890,79979,80250,81066,81767
"Maysville, KY",Msa,KY,95011,94788,94469,94117,94048,94129,94123,94603,95100,95910,96836,97819
"Atchison, KS",Msa,KS,94627,94694,94780,94962,95289,95755,96230,96376,96508,96616,97578,98524
"Snyder, TX",Msa,TX,102580,102612,102511,102029,101795,101567,101760,101849,102171,102409,103372,104152
"Fairfield, IA",Msa,IA,126949,127202,127290,127397,127452,127545,127478,127270,126893,126770,127190,127766
"Spencer, IA",Msa,IA,129462,129854,130090,130349,130593,130820,131086,130954,131034,131233,132189,133057
"Spirit Lake, IA",Msa,IA,241707,242323,242725,242852,243052,243210,243648,243616,243548,243797,245184,246850
"Vineyard Haven, MA",Msa,MA,850034,852625,854303,855896,855490,855752,856318,858554,861032,865418,,889032
"Winnemucca, NV",Msa,NV,245363,245435,245416,244652,245451,246514,248015,248339,247149,245927,245663,246489
"Sweetwater, TX",Msa,TX,82327,82264,82097,81794,81792,81885,82125,82071,82223,82150,82542,82732
"Andrews, TX",Msa,TX,175316,175656,175948,175677,175962,176598,177717,178687,179431,180196,181365,182312
"Zapata, TX",Msa,TX,93377,93392,93523,94322,95257,96288,96689,96509,96219,96186,97205,98131
"Vermillion, SD",Msa,SD,179303,180461,181639,182775,182712,183197,183582,184418,184826,186066,187672,189418
"Lamesa, TX",Msa,TX,77134,77115,77212,77433,77800,78168,78287,78373,78623,78990,80003,80921
"Craig, CO",Msa,CO,204263,204333,204576,204609,204343,204083,203976,204440,205145,206148,207389,208270
"Pecos, TX",Msa,TX,126635,127023,128256,128010,128496,129984,131177,131548,132931,133081,134399,134325
"Vernon, TX",Msa,TX,73022,72794,72575,72391,72419,72314,72332,72294,72416,72420,72599,72609
"Ketchikan, AK",Msa,AK,312050,312131,311915,311368,311128,311009,311449,312186,313143,314229,316840,319520
