RegionName,RegionType,StateName,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019
"Shelton, WA",Msa,WA,274255,276085,278389,280660,283416,286503,289255,291889,293596,295201,295242,295498
"Albemarle, NC",Msa,NC,171293,172163,173001,173869,174789,175687,176403,177172,178010,178820,179010,179096
"Enid, OK",Msa,OK,88229,88456,88953,89238,89591,89812,90037,90149,90002,90049,89946,90214
"Jefferson, GA",Msa,GA,224826,226336,227378,228456,229261,229735,229882,230466,231125,231532,232295,233031
"Georgetown, SC",Msa,SC,236399,236518,236834,237525,238120,239527,241151,242172,242509,242414,242704,243293
"Laconia, NH",Msa,NH,258889,259061,260510,261982,264005,264419,265102,265267,266126,267243,269016,270666
"Batavia, NY",Msa,NY,131405,131984,132548,132752,132993,133294,133937,134526,135003,135602,136433,137389
"Oxford, NC",Msa,NC,164568,165265,165950,166747,167574,168434,169261,170016,170721,171378,171726,171985
"Columbus, MS",Msa,MS,114978,115300,115636,115989,116326,116766,117415,117951,118320,118761,119198,119600
"Norwalk, OH",Msa,OH,115171,115774,116712,117503,118000,118116,118376,119031,119668,120559,121127,121529
"Barre, VT",Msa,VT,224741,225190,225836,225261,227899,230992,234097,234261,234233,233247,232416,230958
"Kinston, NC",Msa,NC,90586,90842,91066,91239,91464,91700,91991,92222,92479,92638,92677,92504
"Sterling, IL",Msa,IL,100252,100593,100949,101264,101550,101804,102133,102401,102728,102738,102567,102342
"Palestine, TX",Msa,TX,109063,109424,109240,109166,109027,109389,109623,109967,110383,110961,111338,111627
"Dublin, GA",Msa,GA,104473,105144,105745,106156,106567,106987,107637,108149,108615,108982,108730,108389
"Vicksburg, MS",Msa,MS,127407,127492,128184,128715,129091,129499,129946,130153,130378,130675,131374,131823
"Point Pleasant, WV",Msa,WV,91004,91233,91518,91934,92339,92709,93134,93592,94054,94472,94473,94492
"Sanford, NC",Msa,NC,145889,146551,147237,147897,148543,149125,149674,150285,150930,,,
"Fergus Falls, MN",Msa,MN,232903,233999,235205,236368,237227,237688,238373,239106,240238,241192,241573,241865
"Tiffin, OH",Msa,OH,106100,106639,107132,107667,108170,108673,109260,109822,110364,110894,111062,111179
"Fairmont, WV",Msa,WV,104905,105374,105861,106328,106763,107053,107307,107778,108335,109125,109544,109883
"Crossville, TN",Msa,TN,161028,161629,162803,163960,164732,165614,166547,167656,168875,170149,170893,171292
"Picayune, MS",Msa,MS,139342,139517,139841,140057,140198,140482,140985,141422,141617,141589,141691,141889
"Gloversville, NY",Msa,NY,115791,116145,116530,116686,116864,117031,117318,117681,118124,118691,119389,120024
"Sonora, CA",Msa,CA,,,,,,,,,,,,
"Gaffney, SC",Msa,SC,86809,87185,87745,,86537,85734,86216,86775,87289,87529,88138,88693
"Carson City, NV",Msa,NV,317552,318822,319981,321353,322718,324069,325372,327901,329180,330461,331127,331478
"Calhoun, GA",Msa,GA,140552,141503,142413,143225,143978,144779,145654,146511,147146,147754,,
"Milledgeville, GA",Msa,GA,128715,129531,130352,131082,131792,132362,132912,133352,133736,134112,,133435
"Waycross, GA",Msa,GA,93780,94276,94839,95412,95949,96496,96991,97438,97753,97974,,97350
"Oil City, PA",Msa,PA,83496,83904,84266,84650,84944,85231,85622,86021,86429,86731,86909,87021
"Jasper, IN",Msa,IN,147578,148392,149217,149905,150588,151289,152005,152706,153435,154145,154652,155047
"Morgan City, LA",Msa,LA,120225,119578,118751,119121,119459,120274,120833,121511,121863,122101,121568,121482
"Eagle Pass, TX",Msa,TX,138844,138897,138819,139240,139952,140673,141366,142199,142929,143442,143552,143697
"Ontario, OR",Msa,OR,180900,182075,183298,184402,185503,186418,187461,188398,189443,190348,191313,192119
"Payson, AZ",Msa,AZ,215733,216910,218283,219359,220379,221330,222779,224361,226134,227438,226748,226753
"McComb, MS",Msa,MS,102884,102893,103084,103586,103801,103892,103958,104197,104474,104746,105055,105278
"Rochelle, IL",Msa,IL,134594,134985,135454,135915,136268,136576,136923,137352,137786,138067,137911,137702
"Scottsboro, AL",Msa,AL,109242,109597,110034,110346,110651,110547,110446,110288,110725,111011,111232,111122
"Danville, KY",Msa,KY,117843,118593,119276,119992,120560,121136,121687,122346,123024,123356,123201,122859
"Ashland, OH",Msa,OH,136958,137657,138282,139080,140007,140825,141745,142486,143409,144118,144434,144507
"Natchez, MS",Msa,MS,95994,96352,96419,96520,96942,96600,96389,,95182,95429,96747,97393
"Greenville, OH",Msa,OH,138139,138243,138342,138389,138989,139692,140416,141132,141593,142005,142116,142195
"Galesburg, IL",Msa,IL,76689,77065,77477,77809,78138,78402,78687,78953,79204,79318,79194,79099
"Warrensburg, MO",Msa,MO,161896,162561,163276,164079,164738,165401,165937,166518,167138,167844,168417,168873
"Kearney, NE",Msa,NE,197721,198938,200049,201292,202436,203535,204581,205583,206517,207564,,
"Fort Polk South, LA",Msa,LA,146052,147034,147691,147590,147507,147243,147601,147843,148289,148834,148563,148414
"Fort Leonard Wood, MO",Msa,MO,161329,161812,162494,163021,163553,163921,164028,163917,163688,164221,164579,164996
"Glasgow, KY",Msa,KY,111897,112344,113024,113948,114734,115418,116031,116818,117661,118447,118711,118781
"Athens, TN",Msa,TN,132843,133530,133899,134320,134880,135382,135834,136219,136592,136993,137477,138015
"Edwards, CO",Msa,CO,732363,734751,734001,733421,731584,730832,733038,734325,734247,734537,737725,742065
"Fernley, NV",Msa,NV,271968,273379,275355,277175,277911,279253,280082,280492,281137,282282,284557,286825
"Mason City, IA",Msa,IA,118895,119177,119361,119634,119854,120224,120552,120998,121475,122027,122347,122591
"Malone, NY",Msa,NY,109963,110502,111016,111511,111943,112299,112654,113061,113400,113743,114312,114966
"Winona, MN",Msa,MN,180301,181166,182098,183076,183852,184637,185404,186101,186789,187343,187394,187349
"Durango, CO",Msa,CO,428811,432430,436557,441916,444387,445540,443847,444103,444585,443846,442489,440215
"Platteville, WI",Msa,WI,131240,132153,132976,133706,134396,135115,135754,136342,136928,137637,138052,138423
"Boone, NC",Msa,NC,253982,254912,256027,257631,259383,260937,262379,263965,266058,267936,268941,269808
"Bartlesville, OK",Msa,OK,117430,117992,118387,119005,119471,120170,120697,120525,120238,120149,120439,120757
"Jacksonville, TX",Msa,TX,124615,124722,124942,125358,125997,126606,127098,127554,128307,128968,129330,129316
"Elko, NV",Msa,NV,306857,307896,308616,309116,309169,308818,308160,307612,307383,307562,307129,306475
"Rexburg, ID",Msa,ID,274019,276246,278413,280175,281637,283085,284618,286188,288406,289077,290220,290552
"St. Marys, GA",Msa,GA,174931,175902,177139,177453,177780,177894,178696,179173,179711,180335,180597,180806
"Ozark, AL",Msa,AL,94537,94888,95226,95641,95920,96113,96284,96455,96526,96723,97140,97626
"Amsterdam, NY",Msa,NY,113886,114304,114748,114962,115161,115324,115620,115994,116418,116767,117274,117759
"Enterprise, AL",Msa,AL,128648,128969,129460,129874,130134,130139,130441,130983,131444,131757,132291,132885
"Paris, TX",Msa,TX,109101,109381,109701,110076,110404,110768,111186,111766,112439,113082,113527,113758
"Kerrville, TX",Msa,TX,285139,286041,286984,288096,289177,290279,291378,292704,294341,295950,297030,297572
"New Castle, IN",Msa,IN,94278,94734,95266,95880,96434,96953,97417,97850,98278,98677,98973,99232
"Sidney, OH",Msa,OH,148153,148804,149467,150134,150984,151798,152622,153396,154100,154853,155290,155695
"Cortland, NY",Msa,NY,128736,129273,129754,129970,130155,130350,130814,131261,131693,132042,132673,133377
"Clinton, IA",Msa,IA,158547,159054,159412,159840,160228,160685,161254,161838,162465,163096,163534,163977
"Del Rio, TX",Msa,TX,124652,125158,125621,126142,126748,127325,127865,128232,128727,129388,130034,130491
"Clovis, NM",Msa,NM,144454,144685,144907,145289,145788,146166,146739,147137,147730,148556,149422,150341
"Norfolk, NE",Msa,NE,155817,156696,157556,158533,159522,160458,161336,162107,162858,163595,,163166
"Washington, NC",Msa,NC,139751,140274,140732,141283,141786,142201,142466,142803,143207,143695,143630,143619
"Corsicana, TX",Msa,TX,114355,114625,114918,115355,115811,116369,116934,117539,118194,118867,119385,119768
"Freeport, IL",Msa,IL,87285,87683,88092,88477,88806,88982,89183,89331,89528,89790,89908,90174
"Starkville, MS",Msa,MS,177277,177766,178545,179626,180193,180624,181000,181447,181993,179997,178753,177066
"Burlington, IA",Msa,IA,101965,102314,102683,103002,103312,103586,103866,104123,104455,104766,104893,105009
"Cadillac, MI",Msa,MI,119907,120705,121918,122606,123267,123493,124135,124662,125280,125858,126391,126677
"Ardmore, OK",Msa,OK,88119,88486,88780,89286,89560,89933,90213,90588,90822,91256,92398,93620
"Kendallville, IN",Msa,IN,134489,135277,136187,137014,137892,138656,139465,140183,140900,141617,142203,142670
"Nogales, AZ",Msa,AZ,156702,157431,158173,158943,159681,160467,161140,161742,162340,163046,163526,163824
"Oxford, MS",Msa,MS,191687,192491,193556,194444,195078,195392,195987,196752,197737,198601,199601,200641
"Bogalusa, LA",Msa,LA,103264,103442,103665,104037,104105,104208,104421,104767,105080,105666,105860,106068
"Plymouth, IN",Msa,IN,153043,153816,154611,155267,155897,156491,157096,157653,158220,158761,159302,159719
"Gardnerville Ranchos, NV",Msa,NV,461162,462503,464824,465933,468477,467756,469467,469772,470495,470080,470073,470467
"Tahlequah, OK",Msa,OK,106487,105955,106306,106625,107081,107516,107901,108214,108534,109017,110463,111937
"Madisonville, KY",Msa,KY,86571,87091,87474,87934,88342,88729,89107,89489,89942,90325,90471,90599
"Ca?ñon City, CO",Msa,CO,219535,219873,220219,220931,222383,225325,226268,229373,231400,234853,232086,232912
"Ruston, LA",Msa,LA,151948,152811,153515,154280,155018,155624,156153,156663,157273,157830,157638,157377
"Hillsdale, MI",Msa,MI,133218,133779,134397,135149,135885,136691,137468,138103,138709,139736,140491,141137
"Lewistown, PA",Msa,PA,105546,105991,106596,107184,107722,108258,108813,109359,109895,110238,110411,110409
"Rockingham, NC",Msa,NC,73614,73864,74082,74306,74617,74909,75133,75218,75359,75527,75569,75623
"Ponca City, OK",Msa,OK,63106,63410,63650,63856,63984,64127,64253,64418,64597,64820,65537,66275
"Blytheville, AR",Msa,AR,89052,89259,89838,90034,90354,90442,90573,90711,90722,91030,92520,93957
"Red Wing, MN",Msa,MN,242178,240886,241409,240408,239326,237698,237082,236284,235249,234171,234497,234873
"Shawano, WI",Msa,WI,151200,151885,152516,153295,154000,154771,155668,156329,156987,157670,158240,158683
"Cedar City, UT",Msa,UT,230623,232227,233956,234598,235305,235611,236402,237183,238117,239549,241166,242432
"Bedford, IN",Msa,IN,108993,109717,110549,111252,111893,112501,113113,113780,114344,114882,115429,116036
"Gillette, WY",Msa,WY,268052,269022,270268,271629,272911,273651,274180,274701,275413,276192,276635,277064
"Newport, OR",Msa,OR,296929,297518,299344,301120,303293,305233,305829,306373,306448,308097,309574,311200
"Wapakoneta, OH",Msa,OH,143338,144174,144986,145666,146365,147125,148024,148891,149673,150438,150828,151106
"Huntingdon, PA",Msa,PA,125778,126333,127041,127762,128590,129177,129703,130075,130494,130878,131010,131177
"Bellefontaine, OH",Msa,OH,139762,140508,141376,142340,143306,144095,144958,145737,146536,147233,147699,148138
"McAlester, OK",Msa,OK,87121,87335,87535,87694,87876,87194,86525,85816,86042,86425,87549,88654
"Blackfoot, ID",Msa,ID,222027,223455,225012,226700,228176,229586,230646,231721,232708,233794,235168,236422
"Moultrie, GA",Msa,GA,92859,93318,93742,94237,94678,95258,95741,96036,96214,96313,96022,95737
"Henderson, NC",Msa,NC,88145,88399,88748,88969,89357,89578,89887,90113,90392,90825,90936,91105
"Coldwater, MI",Msa,MI,117332,117673,118258,118987,119621,120167,120706,121214,121702,122144,122474,122723
"Harrison, AR",Msa,AR,119344,119811,120309,120773,121396,121949,122503,122949,123316,123742,123913,124158
"Rolla, MO",Msa,MO,139189,140300,141276,141915,142219,142661,143058,143545,143741,143952,143956,144214
"Shelbyville, TN",Msa,TN,171131,172154,173178,174152,175156,175292,175522,176439,178108,180104,182055,183047
"Duncan, OK",Msa,OK,85923,86140,86335,86520,86745,86946,87094,87233,87397,87620,88497,89374
"Marion, NC",Msa,NC,126029,127092,127744,128323,128701,129303,129742,130505,131119,131240,132238,133295
"Lewisburg, PA",Msa,PA,182855,183991,185146,186333,187391,188487,189420,190336,191011,191788,191976,192218
"Pullman, WA",Msa,WA,271852,272758,273692,274885,276025,277082,278398,279955,281652,283064,283320,283640
"Thomasville, GA",Msa,GA,137734,138545,139186,139617,139985,140453,140983,141521,141970,142533,142438,142109
"Bemidji, MN",Msa,MN,175039,175608,176453,177425,178169,178766,179435,180026,180811,181395,181640,181678
"Mount Sterling, KY",Msa,KY,107990,108522,108967,109565,110105,110721,111339,112037,112649,113228,113369,113558
"Ottumwa, IA",Msa,IA,85792,86096,86390,86655,86843,87109,87327,87538,87787,88158,88417,88621
"Pahrump, NV",Msa,NV,237028,238102,239118,240619,242396,243815,244682,245488,246324,247064,247708,248483
"Menomonie, WI",Msa,WI,167849,168661,169544,170409,171340,172243,173101,173792,174556,175335,175760,176050
"Selma, AL",Msa,AL,56176,56094,56274,56397,56686,56679,56779,56774,56795,56838,56870,56960
"Rock Springs, WY",Msa,WY,220985,222104,223691,225233,226643,228053,229247,230560,231589,232669,233535,234198
"Bucyrus, OH",Msa,OH,83798,84222,84652,85039,85291,85502,85803,86274,86566,86833,86771,86831
"Bradford, PA",Msa,PA,69078,69504,69966,70392,70793,71159,71453,71733,72028,72303,72427,72454
"Bardstown, KY",Msa,KY,158459,159363,160169,161172,162162,163281,164281,165251,166250,167285,167727,168048
"Cornelia, GA",Msa,GA,157673,158698,160005,161011,162077,163187,164297,165347,166058,166744,166338,165706
"Burley, ID",Msa,ID,188851,190446,192131,193604,194913,196009,196981,197834,199321,199849,200696,200737
"Greenwood, MS",Msa,MS,80695,81243,81787,82344,82653,83058,83442,83852,84379,84880,85483,85852
"Big Rapids, MI",Msa,MI,128155,128875,129517,130132,130715,130991,131284,131451,132075,132590,132834,132861
"Poplar Bluff, MO",Msa,MO,117353,117726,118020,118434,118684,119026,119175,119486,,,,
"Muscatine, IA",Msa,IA,135847,136358,136797,137208,137600,138070,138524,138980,139476,139952,140264,140549
"Alma, MI",Msa,MI,90002,90123,90445,90766,91110,91246,91558,91961,92438,93036,93348,93657
"Durant, OK",Msa,OK,112152,112694,113271,113765,114232,114642,115063,115488,115941,116440,,119415
"Seymour, IN",Msa,IN,138811,139450,140174,140848,141507,142079,142667,143247,143897,144499,144987,145399
"Douglas, GA",Msa,GA,106727,107123,107694,108163,108498,108764,109234,109749,110242,110609,110443,110137
"Willmar, MN",Msa,MN,184305,185112,186077,187010,187858,188613,189347,189748,190172,190644,190505,190363
"Auburn, IN",Msa,IN,133863,134696,135254,135893,137565,139541,141314,142604,143276,143403,144743,146077
"Sedalia, MO",Msa,MO,93812,94058,94074,94579,95197,96076,97084,97807,98754,99563,100198,100509
"Paragould, AR",Msa,AR,108195,108735,109245,109746,110231,110708,111094,111432,111727,112093,112300,112602
"Wilmington, OH",Msa,OH,129047,129652,130470,131393,132326,133233,134156,135066,135885,136727,137184,137596
"Lawrenceburg, TN",Msa,TN,112642,113009,113338,113687,113948,114409,114699,114975,115225,115551,116071,116604
"Warren, PA",Msa,PA,87097,87390,87731,88045,88415,88673,89135,89723,90397,90797,90940,90967
"El Dorado, AR",Msa,AR,77452,77864,78358,78836,79275,79601,79819,79838,80106,80384,80537,80492
"Mountain Home, AR",Msa,AR,128120,128600,129149,129687,130037,130356,130600,131087,131448,131915,132066,132312
"Cedartown, GA",Msa,GA,103672,104583,105463,106159,106762,107432,108144,108839,109459,110230,110378,
"Port Clinton, OH",Msa,OH,171289,171961,172835,173682,174294,174676,175223,176153,177104,177993,178300,178520
"El Campo, TX",Msa,TX,141189,141699,142184,142865,143415,144067,144679,145274,145731,146867,148042,149057
"Montrose, CO",Msa,CO,279021,279867,280699,281820,282790,283928,285108,286341,287383,288122,,286678
"Ellensburg, WA",Msa,WA,326005,327784,329766,331152,332488,333998,335904,337834,340037,341628,341652,341108
"Jacksonville, IL",Msa,IL,95158,95537,95901,96263,96671,97033,97360,97640,97928,98250,98198,98163
"Sandpoint, ID",Msa,ID,351510,354602,357649,360217,362922,365050,367201,368787,370717,372340,374370,376294
"Alice, TX",Msa,TX,98244,97865,97537,97672,98049,98530,98868,99310,99642,100183,100753,101286
"Celina, OH",Msa,OH,154750,155483,156291,157156,158033,158857,159811,160774,161584,162338,162767,163281
"Garden City, KS",Msa,KS,161080,161777,162603,163211,163743,164139,164708,165359,165976,166588,167022,167464
"Marshalltown, IA",Msa,IA,109376,109691,109901,110082,110332,110669,111096,111465,111880,112332,112709,113073
"Aberdeen, SD",Msa,SD,171797,172133,172192,172291,172331,172660,173020,173336,173798,174014,174251,174374
"West Plains, MO",Msa,MO,120582,120719,120900,121384,121957,122224,122484,122543,122965,123718,124415,124930
"Cullowhee, NC",Msa,NC,244513,245374,246545,247793,248885,249785,250503,251256,251653,252141,252051,252094
"Espa?ñola, NM",Msa,NM,169391,168890,168771,168720,169537,170148,170543,171123,172079,173131,173926,174513
"Riverton, WY",Msa,WY,208926,209724,210833,212116,213344,214443,215633,216753,217951,219090,219997,220646
"Tifton, GA",Msa,GA,134338,135042,135649,136347,136952,137583,138216,138841,139353,139845,139570,139174
"Urbana, OH",Msa,OH,136542,136966,137514,138366,139284,140219,141104,141885,142545,143160,143483,143759
"Cambridge, OH",Msa,OH,102123,102638,103160,103627,104164,104780,105483,106113,106629,107158,107613,107856
"Okeechobee, FL",Msa,FL,191135,191723,192518,193614,194706,195607,196254,196964,197613,198349,199334,200357
"McMinnville, TN",Msa,TN,112501,112800,112577,112709,113601,114747,115447,115713,116387,117036,117713,118783
"Selinsgrove, PA",Msa,PA,164973,165835,166882,168065,168873,169765,170577,171142,171690,172456,172975,173259
"Natchitoches, LA",Msa,LA,167343,168286,169264,170181,170779,170002,169158,168276,168511,168852,168435,168138
"Berlin, NH",Msa,NH,121429,122068,122649,123194,123744,124018,124392,124779,125489,126052,126005,125989
"Lock Haven, PA",Msa,PA,136959,137554,138266,138970,139779,140454,141172,141700,142215,142706,143014,143373
"Sikeston, MO",Msa,MO,107421,107519,107531,107480,107552,107747,108181,108646,109101,109437,109408,109406
"Austin, MN",Msa,MN,120403,121016,121667,122292,122871,123535,124243,124867,,,,
"Clewiston, FL",Msa,FL,129390,130205,131030,131648,132379,133085,133733,134405,135116,135850,136538,137232
"Pittsburg, KS",Msa,KS,83527,83718,83995,84274,84507,84616,84702,84745,84785,84904,85056,85203
"Defiance, OH",Msa,OH,117655,118219,118755,119419,120154,120821,121538,122321,122984,123648,123983,124366
"Scottsbluff, NE",Msa,NE,136733,137320,137975,138695,139483,140070,140600,140967,141410,141869,,141253
"Logansport, IN",Msa,IN,85081,85430,85721,86039,86407,86796,87287,87691,88014,88308,88537,88820
"Pontiac, IL",Msa,IL,105706,106070,106474,106819,107157,107516,107893,108181,108380,108531,108403,108256
"Hannibal, MO",Msa,MO,122061,122640,123164,123881,124449,124983,125322,125712,126144,126730,126989,127352
"Mount Vernon, IL",Msa,IL,97826,97941,98172,98688,99131,99397,99681,99947,100254,100561,100552,100341
"Houghton, MI",Msa,MI,125993,126203,126420,127226,127801,128357,129059,129866,130754,131499,131965,132172
"Union City, TN",Msa,TN,81798,81968,82251,82483,82724,82905,83084,83218,83394,83553,83789,84049
"Sault Ste. Marie, MI",Msa,MI,106162,106299,106688,107182,107828,108363,109052,109214,109195,108941,109211,109604
"Vincennes, IN",Msa,IN,89189,89797,90439,90926,91442,91864,92144,92339,92600,92937,93227,93428
"Gainesville, TX",Msa,TX,177236,177846,178529,179192,180069,180997,181865,182578,183425,184758,185889,186798
"Dyersburg, TN",Msa,TN,98923,99246,99574,99924,100226,100547,100813,101048,101279,101477,101689,101979
"Kill Devil Hills, NC",Msa,NC,339835,341037,342020,343051,343692,344120,344388,344819,345986,347010,347644,347968
"Crawfordsville, IN",Msa,IN,128328,128993,129753,130423,131045,131694,132348,133017,133584,134190,134706,135222
"Brownwood, TX",Msa,TX,112999,113498,113968,114436,114939,115388,115865,116357,116971,117523,117923,118130
"Stephenville, TX",Msa,TX,167075,167755,168334,168843,169375,169976,170643,171278,172028,172702,173349,173820
"Americus, GA",Msa,GA,86994,87169,87284,87603,87825,88154,88451,88833,89197,89513,89260,88869
"Easton, MD",Msa,MD,312537,312097,310731,310084,308939,310136,312023,313485,313538,313433,313310,314318
"North Platte, NE",Msa,NE,150142,150918,151659,152367,153143,153747,154376,154988,155770,156224,155781,155221
"Newberry, SC",Msa,SC,138046,138509,138937,139360,139901,140502,141131,141924,142369,142881,,142515
"Ada, OK",Msa,OK,97128,96171,96465,96793,97064,97508,98044,98699,99216,99965,101482,103096
"Moscow, ID",Msa,ID,322769,324586,327117,329142,330236,331460,332856,335034,336770,,331980,329987
"Safford, AZ",Msa,AZ,174410,174725,174963,175271,175857,176602,177300,177935,178523,179227,179537,179840
"Murray, KY",Msa,KY,130248,130997,131726,132561,133232,133955,134625,135315,136025,136723,137051,137227
"Bennington, VT",Msa,VT,227142,228256,229490,230742,231737,232570,233504,234614,235781,236223,236392,236617
"Huntington, IN",Msa,IN,116052,116623,117227,117777,118375,118915,119400,119864,120351,120805,121268,121646
"Mayfield, KY",Msa,KY,97560,97950,98275,98909,99437,100023,100458,100900,101360,101828,101990,102085
"Escanaba, MI",Msa,MI,105935,106104,106353,106838,107223,107530,107834,108288,108721,109091,109180,109295
"Canton, IL",Msa,IL,73772,73937,74136,74327,74524,74611,74884,75162,75519,75684,75679,75596
"Corinth, MS",Msa,MS,98558,99066,99624,100160,100570,100876,101114,101311,,,100465,
"Astoria, OR",Msa,OR,351946,353496,355133,356624,358270,359896,361628,363317,364988,366561,367291,368212
"Peru, IN",Msa,IN,84746,85175,85657,86006,86376,86713,87186,87661,88163,88604,88959,89217
"Coshocton, OH",Msa,OH,109164,109825,110486,111204,111836,112389,113018,113655,114308,114949,115202,115370
"Newton, IA",Msa,IA,126248,126602,126985,127361,127701,128188,128712,129296,129957,130611,131091,131447
"Logan, WV",Msa,WV,84619,84918,85197,85512,85715,85808,86218,86617,87367,87976,87715,87226
"Bay City, TX",Msa,TX,151919,152413,152897,153211,153593,153854,154119,154346,154699,155146,155727,156289
"Fremont, NE",Msa,NE,142822,143670,144474,145280,145845,146453,146976,147787,148570,149354,,149092
"Hutchinson, MN",Msa,MN,176901,176662,180137,183789,189607,191917,195125,195309,196153,197224,198355,199906
"Batesville, AR",Msa,AR,93939,94350,94785,95233,95732,96215,96590,96987,97432,97868,98124,98376
"Owatonna, MN",Msa,MN,200264,201108,202099,203152,204136,205129,206224,207229,208251,209207,209402,209438
"Vidalia, GA",Msa,GA,107603,108164,108706,109212,109732,110372,111066,111628,112054,112434,112234,111730
"Summit Park, UT",Msa,UT,783021,786937,790913,792696,792279,792257,793111,794271,800466,801223,803689,802724
"Arkansas City-Winfield, KS",Msa,KS,80321,80391,80540,80947,81323,81670,81888,81835,81709,81582,81559,81498
"Laramie, WY",Msa,WY,235624,236879,238410,240308,242243,243402,244433,245594,247588,249234,250668,251683
"Plainview, TX",Msa,TX,81168,81259,81339,81617,81854,82159,82384,82665,82921,83142,83270,83306
"Big Spring, TX",Msa,TX,124399,124731,125352,126072,127185,128299,129455,130174,131256,132068,132991,133408
"Laurinburg, NC",Msa,NC,76073,76207,76474,76638,76952,77178,77410,77581,77679,77564,77365,77190
"Dixon, IL",Msa,IL,99543,99799,100113,100207,100417,100473,100730,100855,101097,101330,101222,101087
"Alexandria, MN",Msa,MN,226264,227454,228590,229750,230734,231647,232775,233881,235128,236145,236344,236358
"Newport, TN",Msa,TN,111629,112030,112392,112842,113335,113683,114088,114333,114545,114745,115340,116046
"DeRidder, LA",Msa,LA,117831,118123,118286,118723,119194,119839,120249,120686,120978,121136,120997,121354
"Lebanon, MO",Msa,MO,127118,127652,128281,128972,129806,130567,131071,131484,131973,132538,132858,133005
"Coffeyville, KS",Msa,KS,60540,60484,60699,61020,61358,61356,61337,61239,61101,61057,60945,60858
"Seneca Falls, NY",Msa,NY,118970,119460,119965,120539,121115,121598,121940,122338,122838,123385,124168,124931
"Sulphur Springs, TX",Msa,TX,,,,,,,,,,,,
"Martin, TN",Msa,TN,96894,96643,96884,97104,97369,97550,97692,97799,97948,98097,98301,98553
"Susanville, CA",Msa,CA,173770,173747,173802,174266,175080,175784,175757,175326,175012,175254,175378,175402
"Brookhaven, MS",Msa,MS,114603,114983,115883,117079,117945,118328,118485,118731,118882,119176,119684,121196
"Arcadia, FL",Msa,FL,133386,134026,134715,135273,135836,136402,136837,137285,137713,138227,139076,140005
"Taylorville, IL",Msa,IL,84620,84958,85320,85628,85953,86253,86554,86823,87094,87412,87447,87418
"Decatur, IN",Msa,IN,141076,141780,142505,143222,144002,144716,145387,145888,145951,146605,147142,148102
"Junction City, KS",Msa,KS,144126,144603,145095,145590,145940,146373,146671,146783,146605,146570,146767,147185
"Effingham, IL",Msa,IL,145901,146560,147146,147865,148646,149340,150042,150575,151184,151697,151833,151950
"Valley, AL",Msa,AL,68976,69082,69273,69500,69528,69624,69871,70131,70284,70342,70661,71090
"Butte, MT",Msa,MT,140693,141353,141830,142582,143188,143871,144316,144388,144621,144985,146028,146940
"Angola, IN",Msa,IN,173602,174502,175255,176124,177048,177953,178835,179572,,182515,183115,
"Dodge City, KS",Msa,KS,110427,110975,111664,112126,112402,112512,112855,113519,114293,115124,115067,114892
"Brenham, TX",Msa,TX,231467,232449,233577,234484,235560,236526,237687,238864,239976,241308,242017,242757
"Emporia, KS",Msa,KS,106599,106525,106639,107043,107464,107916,108484,108997,109368,109591,109774,109951
"Jackson, OH",Msa,OH,78700,78994,79176,79416,79732,80264,80832,81502,81965,82371,82461,82588
"Frankfort, IN",Msa,IN,108639,109413,110085,110788,111368,111973,112475,112990,113580,114122,114659,115183
"Brevard, NC",Msa,NC,243324,244403,245545,246546,247611,248684,249785,250934,251979,253090,253672,254132
"Taos, NM",Msa,NM,250497,251797,251043,252898,256934,260578,264717,266262,268069,268070,268027,269160
"Malvern, AR",Msa,AR,95944,96467,96902,97294,97733,98074,98334,98532,98882,99336,99485,99614
"Troy, AL",Msa,AL,118739,118761,119038,119383,119870,120395,120586,120489,120154,120543,120884,121512
"Wabash, IN",Msa,IN,109689,110375,111058,111666,112298,112818,113323,113760,114261,114676,115022,115341
"Cambridge, MD",Msa,MD,150069,150312,150840,151572,152250,152805,153440,154237,154957,155684,155283,154651
"Macomb, IL",Msa,IL,75556,75863,76127,76348,76590,76862,77208,77363,77534,77733,77813,77818
"Vernal, UT",Msa,UT,229050,229867,230445,230954,231342,231521,231880,231895,232142,231835,231552,231317
"Kingsville, TX",Msa,TX,106020,106311,106605,106839,107115,107377,107598,107924,,,109804,
"Madison, IN",Msa,IN,126835,127803,128698,129789,130518,130910,131106,131495,131902,132319,132515,133032
"Mount Pleasant, TX",Msa,TX,127941,128423,128887,129439,129881,130352,130794,131213,131929,132570,133227,133521
"Paris, TN",Msa,TN,116236,116692,117156,117535,117972,118326,118661,118883,119099,119294,119648,119995
"Columbus, NE",Msa,NE,172719,173830,174817,175604,176209,177114,178223,179784,181037,181895,181800,181709
"Brookings, SD",Msa,SD,195414,195950,196270,196505,196831,197259,197913,198449,199021,199556,200445,201260
"Kennett, MO",Msa,MO,74363,74730,74937,75221,75391,75590,75761,75995,76267,76550,,75651
"Beeville, TX",Msa,TX,122826,123426,124077,124696,125203,125645,126045,126473,126891,127374,127840,128441
"Miami, OK",Msa,OK,71568,71646,71877,72091,72324,72484,72655,72862,72991,73219,73811,74355
