RegionName,RegionType,StateName,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021
"Lewiston, ID",Msa,ID,,,,,300914,304851,308612,313128,316559,319566,320948,328696
"Shelton, WA",Msa,WA,346173,355828,364623,378666,392290,404826,414487,424821,435765,448909,455124,458516
"Albemarle, NC",Msa,NC,,,199513,202392,205095,208037,210779,213217,215540,218194,220264,223454
"Enid, OK",Msa,OK,92653,93269,92896,92752,92792,93960,94866,95806,96865,97987,99131,100247
"Jefferson, GA",Msa,GA,254659,257157,260572,,,285128,294461,302955,311017,318458,326529,335268
"Georgetown, SC",Msa,SC,259128,261383,264199,267911,271543,275769,280565,287538,294471,301958,308717,315032
"Laconia, NH",Msa,NH,308792,314423,320329,326886,332906,341677,349302,362172,368949,379483,385699,395851
"Batavia, NY",Msa,NY,146510,148144,149225,149717,150656,153012,156025,158406,160049,162287,165293,167856
"Oxford, NC",Msa,NC,186096,188544,191388,193012,,201741,207953,214522,220251,227421,231923,238382
"Columbus, MS",Msa,MS,,,130717,131267,131497,132234,133008,133679,134214,134581,134983,137407
"Norwalk, OH",Msa,OH,,132739,135209,136652,137734,138759,139807,141276,142991,144474,145503,147869
"Barre, VT",Msa,VT,257844,260836,263966,269018,276811,281349,284140,285196,290235,294046,297643,300979
"Kinston, NC",Msa,NC,,99755,101865,103131,104313,105581,106803,107888,108897,109651,110234,112796
"Sterling, IL",Msa,IL,104364,105499,106799,107536,108321,109167,110017,110727,111340,111658,112014,112975
"Palestine, TX",Msa,TX,,117643,120271,121535,122530,123403,124525,125659,127238,128619,129943,133090
"Dublin, GA",Msa,GA,114484,116011,117766,118792,120021,121374,122686,123598,124252,124750,125400,128243
"Vicksburg, MS",Msa,MS,132102,135206,137102,138154,138921,139710,140685,141408,142034,142771,143570,146369
"Point Pleasant, WV",Msa,WV,,101937,103089,103902,104698,105569,106245,106924,107607,108351,108974,111086
"Sanford, NC",Msa,NC,159126,162158,165572,167710,172659,177986,182751,187097,185165,183486,178903,183430
"Fergus Falls, MN",Msa,MN,253595,257239,261166,263995,266995,270171,273799,277215,280370,282918,284646,288890
"Tiffin, OH",Msa,OH,,119904,121785,123189,124608,126081,127294,128634,129959,131019,131759,133784
"Fairmont, WV",Msa,WV,114947,115977,117087,117959,118762,119341,119798,120302,120859,121497,122071,124660
"Crossville, TN",Msa,TN,192903,194229,196864,201602,207024,212067,217233,223572,230120,236822,242600,249723
"Picayune, MS",Msa,MS,149129,151215,153121,154217,155243,156130,157179,158384,159840,161060,162017,164736
"Gloversville, NY",Msa,NY,127339,129796,133519,137240,140349,141478,143878,145893,148584,150354,153428,156788
"Sonora, CA",Msa,CA,307755,309722,313342,320675,332906,344050,357452,367305,376013,381598,383257,387136
"Gaffney, SC",Msa,SC,96060,97728,99641,100866,102008,103099,104251,104336,104332,104304,105105,107372
"Carson City, NV",Msa,NV,369528,376120,383248,391278,402539,416051,429399,437468,448689,459338,470735,479808
"Calhoun, GA",Msa,GA,,160573,163596,165385,166988,168790,170571,172536,174420,175738,176910,181095
"Milledgeville, GA",Msa,GA,,143802,146506,148226,149931,151680,153425,155097,156706,157864,158733,162161
"Waycross, GA",Msa,GA,103812,105604,107549,108913,110263,111710,113055,114318,115459,116287,116857,119310
"Oil City, PA",Msa,PA,,91951,93297,94147,95091,96049,96899,97662,98280,98803,99264,101085
"Jasper, IN",Msa,IN,,,171281,173088,175057,177032,178821,180247,181539,182836,183987,187179
"Morgan City, LA",Msa,LA,122344,123672,124983,126203,126323,126439,126398,127099,127738,128338,128966,130590
"Eagle Pass, TX",Msa,TX,,151476,154492,155975,157341,158580,159991,161380,162670,163504,164077,167003
"Ontario, OR",Msa,OR,,,,,239782,243730,247938,252372,255682,258382,260135,266965
"Payson, AZ",Msa,AZ,267945,271509,275527,278775,282459,287773,294695,304489,313129,324599,332770,341519
"McComb, MS",Msa,MS,109265,110578,112082,112922,113445,113815,114161,114711,114699,114748,114921,117069
"Rochelle, IL",Msa,IL,141014,142614,144487,145709,148209,150354,153180,155550,158270,161127,164022,167298
"Scottsboro, AL",Msa,AL,118545,119561,120898,121216,122896,124487,126128,127014,127899,128749,129544,132402
"Danville, KY",Msa,KY,126821,128677,130369,131295,132436,134002,135602,137063,138384,139613,140555,143169
"Ashland, OH",Msa,OH,,158093,160809,162557,164157,165802,167219,168097,169002,169602,170552,173257
"Natchez, MS",Msa,MS,99597,101899,102957,102985,103126,103214,103477,104182,104813,105784,106524,107811
"Greenville, OH",Msa,OH,150672,153058,155573,157159,158556,160063,161397,163056,164511,165640,166191,168533
"Galesburg, IL",Msa,IL,80135,81100,82166,82814,83422,84070,84735,85390,85950,86149,86293,86981
"Warrensburg, MO",Msa,MO,189237,192316,191201,192563,194706,197989,201251,204302,207186,211609,216522,222109
"Kearney, NE",Msa,NE,,220596,224592,226732,229086,231218,233192,235063,236947,238292,239537,243358
"Fort Polk South, LA",Msa,LA,149090,149841,150694,151391,151888,152824,153336,154214,155166,156197,156970,158764
"Fort Leonard Wood, MO",Msa,MO,159959,162280,165306,166918,168458,169619,171091,172557,174053,174368,174283,175417
"Glasgow, KY",Msa,KY,124924,126380,128079,129712,131452,133060,134482,135720,136921,138085,139263,141854
"Athens, TN",Msa,TN,147604,149156,149493,151077,151809,155434,157690,160667,161943,164233,166717,169715
"Edwards, CO",Msa,CO,759981,761907,779490,796047,826592,856605,889006,923805,954726,980912,1003033,1024106
"Fernley, NV",Msa,NV,309285,314807,322466,331532,340937,349611,357702,364750,373214,381800,390073,398283
"Mason City, IA",Msa,IA,,127823,129373,130425,131404,132570,133538,134587,135762,136629,137362,139051
"Malone, NY",Msa,NY,119379,121012,122856,124064,124868,125492,126114,127030,127921,128702,129400,132077
"Winona, MN",Msa,MN,,199444,202509,204753,207222,,204406,204231,209083,211909,214791,217290
"Durango, CO",Msa,CO,449952,461433,470330,487716,500512,517056,527236,537837,550623,566689,581446,594894
"Platteville, WI",Msa,WI,,147333,149600,151048,152822,154461,156043,157379,158537,159679,160302,162880
"Boone, NC",Msa,NC,318896,323624,333010,343121,355183,364992,374766,383865,394742,405849,416037,424055
"Bartlesville, OK",Msa,OK,127423,128031,129130,130371,132195,133622,135473,137142,139587,141991,144468,146758
"Jacksonville, TX",Msa,TX,,139286,,145301,147672,149176,150814,152465,154194,156025,157693,161601
"Elko, NV",Msa,NV,312465,315819,317731,317046,315495,316293,318762,321394,323933,325233,326014,332033
"Rexburg, ID",Msa,ID,319574,323252,329016,334958,341016,345738,350735,356827,360784,364407,365566,376156
"St. Marys, GA",Msa,GA,196949,197675,199469,201243,204211,207170,210367,213182,216493,219525,222992,226403
"Ozark, AL",Msa,AL,,104621,106110,106980,107947,108806,109398,110145,110651,111285,111444,113581
"Amsterdam, NY",Msa,NY,,126311,128196,129473,130696,131948,133198,134440,135523,136383,136945,139771
"Enterprise, AL",Msa,AL,,141625,,145488,146742,148198,149917,151925,153216,154310,154826,156602
"Paris, TX",Msa,TX,,122256,124685,126100,128782,131593,134382,136028,137642,138941,140107,143591
"Kerrville, TX",Msa,TX,311244,309600,311515,314083,,331508,329310,,315023,317727,324151,322704
"New Castle, IN",Msa,IN,,108547,110783,112162,113519,114993,115998,116919,117787,118923,119916,122141
"Sidney, OH",Msa,OH,,169706,172702,174677,176596,178381,179930,181626,183491,184925,185941,188819
"Cortland, NY",Msa,NY,138410,140130,142044,143377,144329,145251,145995,147035,148012,148890,149594,152534
"Clinton, IA",Msa,IA,150531,147674,146015,145662,145344,145067,145342,145897,146908,147775,148614,149281
"Del Rio, TX",Msa,TX,,135856,138295,139592,140806,141994,143334,144720,146105,147110,147896,150912
"Clovis, NM",Msa,NM,160780,163260,165950,167092,168369,169714,170836,172156,173114,173960,174506,178718
"Norfolk, NE",Msa,NE,171974,174382,177426,179123,180903,182537,184026,185442,186845,188230,189512,192819
"Washington, NC",Msa,NC,,154421,157427,159436,161267,163129,164945,166722,168425,169827,170794,175258
"Corsicana, TX",Msa,TX,,125925,128397,129823,130991,132079,133163,134629,136029,137062,137794,140364
"Freeport, IL",Msa,IL,94769,95878,97167,98075,98961,99721,100547,101584,102498,103198,103739,104680
"Starkville, MS",Msa,MS,183993,185588,187384,188262,189075,190192,191420,192306,193039,193685,194586,198400
"Burlington, IA",Msa,IA,107111,108340,109760,110626,111171,111680,112084,112793,113525,113955,114298,115543
"Cadillac, MI",Msa,MI,130139,131217,133441,135883,138468,141290,143597,145578,147462,149102,150292,152643
"Ardmore, OK",Msa,OK,101360,101138,101105,100567,101746,103043,103306,103471,103566,104526,105303,107606
"Kendallville, IN",Msa,IN,,156438,159906,161535,163261,164890,166542,167899,169299,170821,172231,175139
"Nogales, AZ",Msa,AZ,,,,194815,198650,202545,206031,209621,212948,215358,217304,224185
"Oxford, MS",Msa,MS,205121,207191,209559,211037,212368,213727,215160,216142,217019,217139,217377,220504
"Bogalusa, LA",Msa,LA,111189,112215,113230,114076,113936,113796,113759,114621,115391,116186,117187,119134
"Plymouth, IN",Msa,IN,,,175902,177159,178711,180903,182902,184372,185704,187056,188268,191066
"Gardnerville Ranchos, NV",Msa,NV,521760,530089,537327,545824,561275,583032,606501,627876,644278,655981,668261,680162
"Tahlequah, OK",Msa,OK,118264,119504,121016,122777,124612,126301,127676,128975,130521,131972,133219,136477
"Madisonville, KY",Msa,KY,94269,95328,96522,97414,98403,99461,100541,101543,102430,103261,103981,106059
"Ca?ñon City, CO",Msa,CO,257339,259737,262271,264506,268076,272156,278653,283346,289834,298533,310079,315009
"Ruston, LA",Msa,LA,161696,162768,163907,165177,166219,167192,168260,169430,170558,171430,172173,174407
"Hillsdale, MI",Msa,MI,150628,153008,155668,157581,159597,161720,163945,165789,167489,168777,169873,172541
"Lewistown, PA",Msa,PA,,117650,119340,120463,121653,122899,124151,125191,126243,127164,128047,130595
"Rockingham, NC",Msa,NC,,,83355,84474,85293,86172,86572,87050,87535,88195,88655,90688
"Ponca City, OK",Msa,OK,71010,70902,70573,69775,70126,70767,71379,71969,72502,73015,73433,75002
"Blytheville, AR",Msa,AR,86141,87678,90102,92127,93978,95369,96648,97829,99300,100888,101781,102806
"Red Wing, MN",Msa,MN,266523,270323,273084,273980,276441,281603,288511,291931,293456,294185,296259,297265
"Shawano, WI",Msa,WI,167080,169355,171856,173490,175434,177606,180030,182051,183984,185542,186854,190020
"Cedar City, UT",Msa,UT,,,,299329,307488,314509,321544,328237,333918,338154,341016,348550
"Bedford, IN",Msa,IN,,128167,130529,131733,133129,135024,136697,138036,139239,140357,141379,143987
"Gillette, WY",Msa,WY,278409,280265,282119,283125,283868,285170,285845,286334,286764,287622,288764,
"Newport, OR",Msa,OR,348899,354976,362135,368996,376763,383236,393511,405158,420159,431946,442903,451400
"Wapakoneta, OH",Msa,OH,,165102,168004,169870,171559,173236,174698,176319,177900,179127,179943,182766
"Huntingdon, PA",Msa,PA,138263,139654,141499,142791,144108,145370,146572,147913,149281,150455,151323,153903
"Bellefontaine, OH",Msa,OH,,162426,165395,167314,168965,169672,170289,171172,172941,174440,175244,177904
"McAlester, OK",Msa,OK,93080,94399,95947,96904,97176,97463,97597,98504,99143,99954,100638,103112
"Blackfoot, ID",Msa,ID,261380,264652,269537,275523,281265,286081,290593,295548,299133,301812,302982,311790
"Moultrie, GA",Msa,GA,99905,101415,103108,104244,105369,106711,108175,109429,110487,111425,112350,115265
"Henderson, NC",Msa,NC,,,102660,103670,104880,106523,108213,109665,110727,111548,112240,114871
"Coldwater, MI",Msa,MI,,134273,136682,138429,140319,142249,144316,146137,147893,149474,150586,152817
"Harrison, AR",Msa,AR,129619,131560,134100,135798,137269,138536,139597,140691,141885,143100,144193,147064
"Rolla, MO",Msa,MO,,155282,158706,160558,162482,164242,166179,168101,169766,171037,171825,173749
"Shelbyville, TN",Msa,TN,200534,202794,204413,205956,209195,213201,217182,220539,226929,232673,238974,242266
"Duncan, OK",Msa,OK,89987,90581,91796,92535,93303,93996,95000,96035,97034,97708,98211,100193
"Marion, NC",Msa,NC,140765,,148458,151405,152767,154579,156016,157759,159429,161161,162614,166913
"Lewisburg, PA",Msa,PA,202346,204864,207712,209625,211509,213362,215095,216604,218016,219336,220588,224678
"Pullman, WA",Msa,WA,,308338,315326,319839,324172,329158,333659,338214,343013,348141,351964,357393
"Thomasville, GA",Msa,GA,149465,151944,154606,156486,158150,159875,161519,163169,164876,165862,166630,170094
"Bemidji, MN",Msa,MN,191550,193932,196726,198709,201183,203431,205734,207727,209812,211311,212071,214681
"Mount Sterling, KY",Msa,KY,119042,120278,121671,122323,123718,125152,126575,128016,129276,130494,131431,133978
"Ottumwa, IA",Msa,IA,90580,91582,92730,93286,93785,94414,95017,95646,96386,97047,97670,99020
"Pahrump, NV",Msa,NV,270590,272590,271917,270292,273287,280903,289071,300543,311374,322160,329934,338506
"Menomonie, WI",Msa,WI,,189471,192678,194586,196841,199131,201605,203777,205854,207919,209504,213196
"Selma, AL",Msa,AL,60647,61182,61878,62290,62549,62730,63000,63496,64159,64487,64589,65591
"Rock Springs, WY",Msa,WY,243908,246646,249708,251636,253539,255473,257267,258827,260329,261484,262587,268048
"Bucyrus, OH",Msa,OH,,92775,94756,96179,97214,98362,99554,100848,102114,103205,103858,105527
"Bradford, PA",Msa,PA,71804,72505,73380,73872,74259,74765,75287,75972,76869,77878,79132,81495
"Bardstown, KY",Msa,KY,185023,186472,188377,190277,192168,194597,197747,200578,202796,204329,208297,211906
"Cornelia, GA",Msa,GA,177347,180610,184476,186545,188490,190399,192945,195454,197787,199586,200987,205840
"Burley, ID",Msa,ID,219371,221937,225903,230357,234535,238020,241271,245245,247798,250070,250843,257945
"Greenwood, MS",Msa,MS,,,93474,94568,95255,95436,95195,94975,94929,95462,96250,95946
"Big Rapids, MI",Msa,MI,,145131,147714,149636,151620,153627,155736,157891,159647,161062,161964,164578
"Poplar Bluff, MO",Msa,MO,117130,119026,121483,122963,124285,125142,126083,127143,128308,128832,129214,130482
"Muscatine, IA",Msa,IA,143778,145565,147473,148641,149850,151140,151915,152596,153560,154500,155378,157298
"Alma, MI",Msa,MI,100090,101943,104056,105712,107193,108698,110226,111645,112915,114083,114955,116878
"Durant, OK",Msa,OK,128436,129623,131136,132063,133513,134173,134508,134965,135846,136974,137951,141310
"Seymour, IN",Msa,IN,,,161407,163181,164703,165396,165944,166463,167610,168859,169926,172466
"Douglas, GA",Msa,GA,115907,117727,119562,120922,122107,123541,124888,126339,127890,128738,129239,131902
"Willmar, MN",Msa,MN,197357,199967,202977,205237,207431,209453,211464,213679,215749,217441,218414,221303
"Auburn, IN",Msa,IN,163591,165394,165885,166920,168485,171132,173749,177144,180096,182983,185338,187975
"Sedalia, MO",Msa,MO,112489,114776,116954,118304,119456,120502,121467,123058,124652,126120,126911,128449
"Paragould, AR",Msa,AR,,121596,123913,125317,126686,127890,128933,129909,130778,131597,132355,135191
"Wilmington, OH",Msa,OH,,152249,155020,156908,158658,160570,162373,164369,166229,167782,168961,171906
"Lawrenceburg, TN",Msa,TN,,128080,130694,131772,134223,138371,142611,143440,142632,141308,141861,142805
"Warren, PA",Msa,PA,95329,96583,97967,98845,99530,100370,101382,102475,103482,104322,104950,106606
"El Dorado, AR",Msa,AR,84986,85928,87309,88048,88914,89519,90087,90677,91351,92058,92508,94287
"Mountain Home, AR",Msa,AR,141013,143188,146027,148810,151196,152841,154288,155587,157013,158518,159883,163336
"Cedartown, GA",Msa,GA,118931,121316,123912,125841,127658,129533,131305,133111,134832,136133,137132,140685
"Port Clinton, OH",Msa,OH,,193142,196546,198666,200064,201515,202742,204831,206845,208424,209408,212391
"El Campo, TX",Msa,TX,154831,157562,160799,162792,164697,166372,168054,169835,171084,171722,172195,175865
"Montrose, CO",Msa,CO,304173,307583,309624,312297,316679,,334278,342968,349918,356770,363774,370020
"Ellensburg, WA",Msa,WA,375063,383977,392440,404649,419887,431765,442714,450988,461361,472109,485231,496640
"Jacksonville, IL",Msa,IL,99092,100065,101037,101632,102084,102827,103503,104240,104756,105107,105372,106275
"Sandpoint, ID",Msa,ID,427676,433789,442461,451463,459746,466147,472892,481545,488450,493702,495564,509687
"Alice, TX",Msa,TX,105136,106444,108763,110565,110668,109937,109090,109794,110554,111095,111838,114333
"Celina, OH",Msa,OH,,179211,182488,184617,186442,188375,189734,191291,192722,194140,195137,198018
"Garden City, KS",Msa,KS,,,184560,186743,188644,190446,192058,193881,195349,196697,197502,200175
"Marshalltown, IA",Msa,IA,114979,116348,117876,118819,119497,120312,120955,121836,122838,123720,124427,125963
"Aberdeen, SD",Msa,SD,,,,188226,189759,191268,192546,193841,194904,195671,196175,199070
"West Plains, MO",Msa,MO,,135004,138312,139762,141517,142773,144348,145599,147125,148749,150320,152751
"Cullowhee, NC",Msa,NC,,,,296316,301714,308852,315261,322533,327843,333986,338225,344553
"Espa?ñola, NM",Msa,NM,184610,186987,190299,192789,195604,197937,199631,201533,203313,205358,206641,211494
"Riverton, WY",Msa,WY,229890,232314,235012,237088,239303,241858,244035,245987,247650,249064,250307,255803
"Tifton, GA",Msa,GA,145205,147515,150068,151661,153223,154853,156489,157957,159194,159897,160484,163816
"Urbana, OH",Msa,OH,,156612,159788,161924,164003,165754,167373,169084,170642,171802,172699,175569
"Cambridge, OH",Msa,OH,115422,117264,119217,120364,121641,122934,124133,125247,126574,127632,128594,130609
"Okeechobee, FL",Msa,FL,215288,,,202837,,,174106,170433,172961,174601,175480,177012
"McMinnville, TN",Msa,TN,139583,141446,141924,141435,141781,141927,143985,144979,146214,147690,149190,151704
"Selinsgrove, PA",Msa,PA,183335,185623,188158,190088,191901,193793,195609,197073,198644,199985,201074,204504
"Natchitoches, LA",Msa,LA,174168,175253,176517,177678,178576,179352,180032,180791,181557,182301,183199,185575
"Berlin, NH",Msa,NH,,139548,143014,144925,146772,148580,150172,151698,153146,154584,155902,158779
"Lock Haven, PA",Msa,PA,,153643,155752,157200,158674,159992,161294,162520,163758,164815,165713,168644
"Sikeston, MO",Msa,MO,,114791,117322,118491,119978,121019,122377,123488,124654,125215,125518,126799
"Austin, MN",Msa,MN,145471,147074,147652,149691,151472,153712,155274,157526,159208,160795,162666,165139
"Clewiston, FL",Msa,FL,,150332,154276,156529,158616,160470,162481,164834,167114,169042,170266,175066
"Pittsburg, KS",Msa,KS,,89944,91290,92120,92906,93728,94477,95291,96051,96398,96618,97102
"Defiance, OH",Msa,OH,,134114,136390,138030,139461,141002,142301,143956,145487,146660,147394,149514
"Scottsbluff, NE",Msa,NE,,148206,150648,151941,153434,154700,155841,156836,157941,159044,160096,162757
"Logansport, IN",Msa,IN,,96778,98522,99377,100402,101721,102899,103932,104827,105656,106374,107717
"Pontiac, IL",Msa,IL,110177,111316,112579,113458,114280,115130,115918,116837,117044,117012,116671,117571
"Hannibal, MO",Msa,MO,131828,134035,136521,137768,139280,140681,142255,143677,145157,146059,146550,148309
"Mount Vernon, IL",Msa,IL,104372,105516,106662,107470,108410,109495,110616,111726,112718,113478,114040,115084
"Houghton, MI",Msa,MI,135650,137080,138848,140318,142004,143950,145915,147832,149701,151342,152711,155180
"Union City, TN",Msa,TN,,,,,92709,93513,94496,95475,96341,96774,97022,99109
"Sault Ste. Marie, MI",Msa,MI,126494,128360,130592,132079,133346,134388,135645,137333,139148,140849,141796,143902
"Vincennes, IN",Msa,IN,,100876,102994,104159,105492,106909,108115,109099,109899,110873,111644,113169
"Gainesville, TX",Msa,TX,,203270,207775,210413,213117,215797,218823,221690,224654,226686,228300,233460
"Dyersburg, TN",Msa,TN,,,109936,110716,111360,112223,113482,114218,114849,115008,115153,117613
"Kill Devil Hills, NC",Msa,NC,386095,393226,,397983,403188,411031,423205,440198,457561,470616,480477,488526
"Crawfordsville, IN",Msa,IN,,,151168,152894,154497,156070,157491,158884,160195,161542,162774,165654
"Brownwood, TX",Msa,TX,,125352,127588,128800,130020,131479,133038,134631,135942,136755,137674,141057
"Stephenville, TX",Msa,TX,,183296,187285,189615,192078,194335,196787,199045,201200,202647,204037,208757
"Americus, GA",Msa,GA,91805,92951,94269,95204,96151,97189,98091,99025,99839,100483,100890,102863
"Easton, MD",Msa,MD,333699,340563,351240,361697,372322,376766,382370,388531,397036,403554,404636,407060
"North Platte, NE",Msa,NE,160898,163232,166014,167398,168862,170092,171215,172299,173407,174524,175470,178421
"Newberry, SC",Msa,SC,,148581,151013,152530,154085,155461,156743,157904,159154,160156,161059,164556
"Ada, OK",Msa,OK,108819,110403,112313,113738,114237,114569,114779,115920,117218,118341,119435,122293
"Moscow, ID",Msa,ID,363200,367051,372983,379508,385402,390695,396134,403028,407026,410545,411344,423039
"Safford, AZ",Msa,AZ,,,,212857,216574,220439,224146,227438,230440,232357,234267,241509
"Murray, KY",Msa,KY,139810,140776,143416,145177,146955,148499,150157,151606,152828,153830,154739,157558
"Bennington, VT",Msa,VT,,258822,264140,266677,269253,271931,274852,277611,279284,280565,281432,287780
"Huntington, IN",Msa,IN,,,134807,135977,137363,138793,140390,141681,142892,143982,144948,147320
"Mayfield, KY",Msa,KY,100334,101826,103527,104705,105905,107114,108434,109644,110785,111727,112547,114742
"Escanaba, MI",Msa,MI,115631,117029,118607,119862,121048,122389,123630,125000,126308,127644,128791,131026
"Canton, IL",Msa,IL,76798,77654,78589,79175,79869,80423,81006,81506,81933,82153,82242,82884
"Corinth, MS",Msa,MS,105263,106464,107902,109051,110100,111025,111807,112483,113028,113584,114015,116341
"Astoria, OR",Msa,OR,,,417018,421517,428467,440258,451275,460116,465215,464872,467861,471830
"Peru, IN",Msa,IN,,97672,99445,100322,101265,102561,103714,104711,105684,106664,107600,109079
"Coshocton, OH",Msa,OH,122869,124706,126773,128287,129779,131348,132643,134026,135437,136444,137189,139174
"Newton, IA",Msa,IA,135477,137228,139195,140356,141352,142453,143361,144353,145673,146886,148000,149921
"Logan, WV",Msa,WV,89307,89666,90277,90755,91437,91581,92194,92834,93992,94888,95599,97349
"Bay City, TX",Msa,TX,,,169804,171236,172430,173483,175043,176705,178297,179259,180094,183758
"Fremont, NE",Msa,NE,,160416,163325,165047,167027,168826,170494,171934,173407,174841,175699,178561
"Hutchinson, MN",Msa,MN,213315,214813,217331,220305,223454,226382,229709,231508,234102,237438,241173,244149
"Batesville, AR",Msa,AR,,104968,106910,107784,108815,109625,110466,110893,111325,111725,112317,114529
"Owatonna, MN",Msa,MN,210316,213184,,,219415,215519,219609,223647,227110,229856,232743,234578
"Vidalia, GA",Msa,GA,116435,118210,120295,121851,123417,124998,126393,127704,129024,129939,130630,133322
"Summit Park, UT",Msa,UT,888323,899696,909633,923233,943617,973272,1011173,1050427,1088205,1124186,1153726,1184968
"Arkansas City-Winfield, KS",Msa,KS,,87939,89698,90781,91564,92380,93143,94236,95087,95874,96099,97045
"Laramie, WY",Msa,WY,265220,268103,271546,273946,276337,278393,280607,282831,284972,286461,287874,294000
"Plainview, TX",Msa,TX,83694,84755,86098,86362,86568,86722,87454,88289,89098,89485,89458,90938
"Big Spring, TX",Msa,TX,142266,144728,147642,149510,151239,152917,154409,156309,157773,159102,160283,161306
"Laurinburg, NC",Msa,NC,,82345,83839,84813,85657,86762,87735,88753,89638,90491,91022,93374
"Dixon, IL",Msa,IL,104215,105080,106182,106946,108430,110051,111760,112945,114192,115046,115670,116840
"Alexandria, MN",Msa,MN,247702,249708,254898,256763,261134,263894,270942,276539,281508,285673,289584,293516
"Newport, TN",Msa,TN,123375,125468,127036,127854,128680,130562,132195,133283,133781,134001,134582,137798
"DeRidder, LA",Msa,LA,119675,120172,120729,121229,122191,122719,123123,123443,123940,124405,124587,126041
"Lebanon, MO",Msa,MO,137808,140032,143161,144943,146747,147985,149499,151012,152313,153036,153467,155348
"Coffeyville, KS",Msa,KS,62123,63165,64294,65138,65748,66384,66915,67516,67895,68352,68705,69033
"Seneca Falls, NY",Msa,NY,,133142,135100,136410,137744,138971,140189,141222,142255,143184,143997,147051
"Sulphur Springs, TX",Msa,TX,,,,,,,,,,,,
"Martin, TN",Msa,TN,,105930,108116,109123,110084,110890,111843,112273,112771,112912,113247,115765
"Susanville, CA",Msa,CA,186747,190555,194904,197899,201000,204119,207635,211289,214563,216505,218164,220970
"Brookhaven, MS",Msa,MS,123361,125520,126991,127965,128617,129471,130339,131102,131825,132536,133436,136542
"Arcadia, FL",Msa,FL,,,,161184,163365,165388,167458,169725,171903,173832,175390,178565
"Taylorville, IL",Msa,IL,88524,89389,90439,91074,91638,92181,92851,93634,94293,94701,94942,95818
"Decatur, IN",Msa,IN,,,164332,166137,168011,169932,171511,172812,174007,175090,176030,178940
"Junction City, KS",Msa,KS,,156876,159586,161248,162748,164384,165858,167322,168320,169162,169293,170637
"Effingham, IL",Msa,IL,156814,158463,160204,161628,163024,164416,165772,167182,168828,170050,171059,172762
"Valley, AL",Msa,AL,75536,76615,77833,78452,79346,80192,80901,81625,82220,82962,83277,84988
"Butte, MT",Msa,MT,,,169932,172124,174025,176677,179149,181745,183614,185223,186227,191344
"Angola, IN",Msa,IN,193801,197327,201327,203389,205675,207970,210253,212052,213540,215262,216848,220770
"Dodge City, KS",Msa,KS,123014,124884,127063,128536,129822,131238,132574,134212,135528,136821,137630,138906
"Brenham, TX",Msa,TX,,257493,261624,263316,264839,267226,269799,272757,275642,277776,279281,285492
"Emporia, KS",Msa,KS,116089,118041,120390,121932,123134,124282,125479,126905,128167,129387,129965,131484
"Jackson, OH",Msa,OH,,90496,91848,92577,93282,94310,95022,95887,96619,97549,98360,100160
"Frankfort, IN",Msa,IN,,,129945,131359,132760,134157,135577,136740,137842,139033,140133,142551
"Brevard, NC",Msa,NC,,,281995,285968,289045,292541,295732,299155,302160,304990,307267,314834
"Taos, NM",Msa,NM,303459,306043,308217,312266,316310,321663,325875,331554,334863,338769,337044,342698
"Malvern, AR",Msa,AR,102770,103249,105099,106194,107503,108556,109885,110974,112112,112681,113299,115654
"Troy, AL",Msa,AL,125575,127214,129139,130065,131179,131865,132466,132968,133686,134531,135200,137829
"Wabash, IN",Msa,IN,,,127773,129266,130531,131801,132839,134017,134959,135847,136539,138498
"Cambridge, MD",Msa,MD,161652,164193,167393,169288,171579,173651,175854,178000,180062,181964,183344,185379
"Macomb, IL",Msa,IL,78683,79366,80318,81007,81584,82056,82437,82837,83156,83355,83608,84276
"Vernal, UT",Msa,UT,,,,259035,262181,265717,269283,273295,276571,279401,281131,286394
"Kingsville, TX",Msa,TX,111616,113542,115670,116770,116386,115963,115611,116651,117436,117861,118307,120675
"Madison, IN",Msa,IN,,146549,149624,151385,153542,155426,157134,158393,159845,161190,162585,165620
"Mount Pleasant, TX",Msa,TX,,140288,142906,144483,146385,148398,150398,152174,153931,155121,156150,159652
"Paris, TN",Msa,TN,,129904,132341,133497,134668,135841,137317,138195,139071,139352,139975,143202
"Columbus, NE",Msa,NE,,195860,199323,201121,202841,204729,206537,208633,209961,211062,211798,215590
"Brookings, SD",Msa,SD,,,,222925,224806,226830,228661,230409,231891,232972,233576,237178
"Kennett, MO",Msa,MO,77879,78717,79981,80538,81192,81562,82101,82680,83385,83891,84233,85265
"Beeville, TX",Msa,TX,,132316,,136651,138336,139450,140630,141808,142949,144059,145418,148734
"Miami, OK",Msa,OK,77791,78708,79841,80556,81517,82530,83574,84357,85031,85555,86000,87857
"Dayton, TN",Msa,TN,,,167508,168821,170173,171694,173779,175535,177276,178030,178670,182883
"Washington, IN",Msa,IN,,154395,157728,159297,160871,162687,164351,166135,167492,169129,170342,173045
"Camden, AR",Msa,AR,60719,60023,60825,61302,61835,62195,62458,62667,63240,63706,64091,65097
"Jackson, WY",Msa,WY,739402,753931,774829,792925,807738,818385,831295,845147,857275,865725,872667,895823
